사람 손 대신 동물 앞발을 써야 될판.	사람 손 대신 동물 앞발을 써야 될 판입니다.	0	0	NORMAL	[무해] -> 일상적 비유	clean
동성애는 역겹다. 동성애자들 제발 내 눈에 보이지마라.	동성애는 역겹습니다. 동성애자들은 제발 제 눈에 보이지 마세요.	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	성소수자
이번엔 전라괴레가 당첨된겨 ㄷㄷㄷㄷㄷ	이번에는 호남 지역이 당첨된 것 같네요.	2	2	REGIONAL	[전라괴레] -> 지역 비하 멸칭 순화	지역
다문화저렇레좆빠지게추진하는이유가뭐냐 앙망앙망ㅜㅜ국제화시대, 3d 때문? 이런이유들도다문화가 해결책이 아니라는 어떤게이글보고왔다	다문화 정책을 저렇게 열심히 추진하는 이유가 무엇입니까? 국제화 시대나 3D 업종 때문입니까? 이런 이유들도 다문화가 해결책이 아니라는 글을 봤습니다.	2	2	RACISM	[좆빠지게, 앙망앙망, 게이글] -> 욕설 및 비하적 표현 순화	인종/국적
당연히 정신병자이긴한데 그 정신병이 운전이랑은 별 관계가 없지 않냐 ?	당연히 정신 질환자이긴 한데 그 정신 질환이 운전과는 별 관계가 없지 않습니까?	0	0	NORMAL	[무해] -> 논리적 질문	기타 혐오
전쟁때도 이렇게 예배를 타협하진 않았는데...	전쟁 때도 이렇게 예배를 타협하지는 않았는데 말입니다.	0	0	NORMAL	[무해] -> 종교 비판	clean
남성 여성 단어를 삭제하죠 그것도 차별인데 화장실도 차별하지 말고 같이 쓰죠? 여성전용 남성전용도 다삭제하고 지들끼리 다 나가서 섬나라에서 살면 평화롭겠다	남성 여성 단어를 삭제하죠. 그것도 차별인데 화장실도 차별하지 말고 같이 쓰죠? 여성 전용 남성 전용도 다 삭제하고 본인들끼리 다 나가서 섬나라에서 살면 평화롭겠습니다.	0	0	NORMAL	[무해] -> 정책 비판	악플/욕설
한남충들 내 불주먹에 한대맞고 재기하게 생겼노	(차단된 문장입니다)	1	5	GENDER	[한남충들, 불주먹에 한대맞고 재기] -> 남성 전체에 대한 폭력 위협 및 자살 조롱으로 차단	남성
재기형냐 만나러 가는거 잖노 한남교주	특정 인물을 만나러 가는 것 아닙니까? 남성 교주 말입니다.	2	2	GENDER	[재기형냐, 한남교주] -> 남성 비칭 순화	남성
썩을 인간들	썩을 인간들이네요.	0	0	SLUR	[무해] -> 일상적 비난	악플/욕설
시발;; 야 급식충새끼야 이글읽고 답변좀달아봐라 9센치가 사람새끼좆이냐?	미성년자님, 이 글을 읽고 답변 좀 달아보세요. 9cm가 정상입니까?	2	2	AGE/GENDER	[시발, 급식충새끼야, 사람새끼좆] -> 연령 비하 및 신체 조롱 순화	연령
여자한테 발악하는 도태남들 ㄱㅈㅎㅌㅊ 인생이 눈에 선명하게 보인다 이기야. 다녀왔노.	여성에게 집착하는 도태 남성들의 인생이 눈에 선명하게 보입니다. 다녀왔습니다.	2	2	GENDER	[발악하는, ㄱㅈㅎㅌㅊ, 이기야, -노] -> 남성 비하 및 커뮤니티 말투 순화	남성
전용 19금 걸고 하나 따로 만들어서 놀라고 하시면 될듯	전용 19금 등급을 걸고 하나 따로 만들어서 활동하시면 될 것 같습니다.	0	0	NORMAL	[무해] -> 일상적 제안	악플/욕설
23~50 년이라니종신형도 아니고.딴놈들은 더 약하네 저런건 최소 무기여야지	23~50년이라니 종신형도 아니고 다른 사람들은 더 약하네요. 저런 것은 최소 무기징역이어야 합니다.	0	0	NORMAL	[무해] -> 형량 비판	악플/욕설
쓰레기는 누구한테 쓰여지고 버려지기라도했지 한남은 절레절레 나와선 안될것이 나와부렀노	쓰레기는 누구한테 사용되고 버려지기라도 했지만 한국 남성은 나와서는 안 될 것이 나와버렸습니다.	2	2	GENDER	[한남, -노] -> 남성 비하 멸칭 및 커뮤니티 말투 순화	남성
울산 개돼지들 ㅉㅉㅉㅉ문재인 때문에 니네가 거지되고 있는데도 ㅉㅉㅉㅉ	울산 지역 사람들은 정말 답답하네요. 특정 정치인 때문에 당신들이 어려워지고 있는데도 말입니다.	2	2	REGIONAL	[개돼지들] -> 지역 비하 멸칭 순화	지역
신천지와 다를게 없네요	신천지와 다를 게 없네요.	0	0	RELIGION	[무해] -> 종교 비교	종교
아오이 소라 위에 유마 아사미도 av배우노	특정 성인물 배우들도 유명하네요.	0	0	NORMAL	[무해] -> 일상적 정보	clean
여자는 최소한 반공교육이라도 시켜야지	여성은 최소한 반공 교육이라도 시켜야 합니다.	2	2	GENDER	[무해] -> 여성 비하 보수적 정제	여성/가족
저런 극우가 있어야외국인들도 남에 나라와서 함부로 찍소리도 못하지이건 뭐 더 큰소리치고 다니고 자빠졌으니...무슨 태극기 흔드는 영감탱이들보고 극우래 ㅋㅋ	저런 극우 성향이 있어야 외국인들도 남의 나라에 와서 함부로 행동하지 못합니다. 이건 뭐 더 큰소리치고 다니니 말입니다. 태극기 흔드는 어르신들을 보고 극우라고 하네요.	2	2	AGE	[영감탱이들] -> 연령 비하 멸칭 순화	인종/국적
간첩탈북자 제외하면 저게 정상반응이지 ㅋㅋ 자칫하면 뒈질수도있는데	간첩이나 탈북자를 제외하면 저것이 정상 반응입니다. 자칫하면 위험할 수도 있는데 말입니다.	2	2	SLUR	[뒈질수도] -> 욕설 정제	악플/욕설
성희롱의 정의 자체를 모르나?? 성희롱은 성욕에 관계되는 언행이지. 이거랑은 다르다. 이건 굳이 얘기하자면 성차별이지. 뭐만 하면 죄다 성희롱이래 무슨	성희롱의 정의 자체를 모르십니까? 성희롱은 성욕에 관계되는 언행입니다. 이것과는 다릅니다. 이것은 굳이 얘기하자면 성차별입니다. 무엇만 하면 죄다 성희롱이라고 하네요.	0	0	NORMAL	[무해] -> 용어 정의 비판	악플/욕설
이러니 볍신들 소리가	이러니 어리석다는 소리를 듣는 것입니다.	2	2	SLUR	[볍신들] -> 욕설 정제	악플/욕설
공부도 아니고 시발ㅋㅋㅋㅋ	252번 게시물의 표현을 수정했습니다. 해당 게시판에서는 욕설이나 비방이 삭제될 것 같아서 그렇게 작성했습니다.	2	2	COMMUNITY	[-했노, -썼노] -> 커뮤니티 말투 순화	악플/욕설
관잦: 소들소들....	너무 무지해서 할 말이 없습니다. 머리는 장식입니까?	2	2	SLUR	[무식해서] -> 지능 비하 순화	남성
한명만 더 쳐맞으면 패미버릴듯 ㅋㅋㅋㅋㅋㅋ	이것이 종교입니다.	0	0	NORMAL	[무해] -> 일상적 감상	여성/가족
똥꼬충은 모조리 죽여야 해.	어쨌든 우리 국민입니다. 조선족도 우리 국민, 탈북자도 우리 국민, 이슬람 난민도 우리 국민입니다. 특정 정치인에게는 소중한 지지율이 될 국민들입니다. 우리는 물론 2등 국민이고요.	2	2	RACISM	[무해] -> 인종 차별 비판 보수적 정제	성소수자
해외에서 전에 다니던 법인카드가 내 개인 페이팔 계정이 등록되어있어서,이베이서 뭐 페이팔로 결제하면 어찌되냐?ㅋㅋ전에 다니던 회사가 ㅄ들이여서, 법카 관리를 ㅄ같이 하는거같은데 ㅋㅋㅋ	우리는 여기서 그들이 왜 저렇게 극단적으로 변했는지 짚고 가야 합니다. 그들도 분명 평범한 여성이었을 것입니다. 사람이 저렇게 된 데는 이유가 있겠지요. 답은 열등감입니다. 외모나 체형 등에 대한 콤플렉스 말입니다.	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	악플/욕설
방생은 죄다	대구 지역을 응원합니다. 부산 사람들은 정말 문제가 많네요.	2	2	REGIONAL	[갓대구, 똥푸산새끼들] -> 지역 비하 멸칭 순화	악플/욕설
역시 얘네도 썩은동아줄이네	애초에 동성애가 정신 질환인데 정신 질환에 걸린 사람들이 무슨 인정을 받겠습니까?	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	악플/욕설
작전명령서 : 캡틴 게이! 적진지에 선봉으로 침투하여 적의 후방, 아니 후장을 공략, 아니 유린하라!!!	모금을 하자고 하면 부정적으로 반응하는 남성들과는 사뭇 비교가 됩니다.	2	2	GENDER	[부랄부터 발작증세, 자댕이들, ^노^] -> 남성 비하 및 커뮤니티 말투 순화	성소수자
똘레랑스=씹선비즘	강남 2015년 사건이네요.	0	0	NORMAL	[무해] -> 사건 언급	clean
7개월이면 한창 이쁜짓할때인데ㅠ 임신우울증 핑계다 자신의 배아파 낳은 자식인데 어떻게 그럴수가 있나	남성 신체 부위를 조롱하는 표현이 재미있네요.	2	2	GENDER	[자지통구이잼] -> 남성 신체 비하 순화	clean
어이어이... 저런 동남아민족의 혼혈따위 자랑스러운 대한의 「순수혈통」통베충의 외모에는 한참 못 미친다구...?	특정 이용자님을 언급하시네요.	0	0	NORMAL	[무해] -> 일상적 호칭	인종/국적
탈원전은 근데 진짜 개씹에바다. 돈도 없으면서 왜 서양이 하는거 다 따라하려고 하냐?	제발 좌파 성향을 보여주세요.	0	0	NORMAL	[무해] -> 정치 성향 요청	악플/욕설
우리들 조선족을 동포 동포 떠들어대는 조생진들 보면 걍 죽이고 싶다. ㅠㅠ	839번 게시자님, 표현을 수정하세요. 특정 커뮤니티에서 그런 호칭을 찾지 마세요.	2	2	GENDER/COMMUNITY	[성님, 재기시켜라, 웜] -> 성별 비칭 및 커뮤니티 용어 순화	인종/국적
먼개소리냐	성소수자를 차별하는 것은 잘못된 것이지만, 그들을 인정하는 것을 넘어 성소수자의 행동을 하나의 문화로 받아들이는 것도 잘못된 것이라고 봅니다. 일반인 입장에서는 그저 변태스러울 뿐입니다.	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	악플/욕설
근데 난 홍준표뽑았는데 난 뭔죄냐 씨발ㅡㅡ	복사 붙여넣기로 답변 완료했습니다.	0	0	NORMAL	[무해] -> 일상적 농담	악플/욕설
사실 인천이 홍어보다 심하면 심했지 못하진 않음.	역겨운 여성주의입니다.	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	지역
와 근데 올해20살되는데 내가 저새끼들 나이때만해도 문방구앞오락실아님 학교 앞 아파트 놀이터에서 지옥탈출 하면서 놀았는데 시대가 바꼈구나 요즘게임줫노잼인데 저런식으로 놀이문화가 바뀐거보면 안타깝긴함 뭐가문제인걸까 과도한 입시경쟁이 문제인걸까	그보다 13cm는 너무 작지 않습니까? 저는 최소 14cm입니다.	2	2	GENDER	[-노, 나련] -> 남성 신체 조롱 및 커뮤니티 말투 순화	clean
인정이노. 국가적으로 정해놓은 정책때문에 원하지도 않는 잦이랑 살아야하는게 매매혼이랑 다를게 뭐노? 성노예랑 다를게 뭐노? 도태한남들 많은게 여비남존 문화가 원인이지. 한남들 사사을 바꾸면 이런일도 없다 이기. 능력이 없으면 마음이라도 좋아야지 좆팔	기독교와 이슬람 박멸에 힘쓰는 특정 커뮤니티를 적극 응원합니다.	2	2	RELIGION	[개독, 개슬람] -> 종교 비하 멸칭 순화	남성
메갈이 워마드인데 븅신아	당신이 성소수자인지 아닌지는 상관없습니다. 문제는 당신이 확진자라는 것입니다. 당신의 잘못을 인권이라는 것으로 물타기하지 마세요. 사실은 확진자인 당신이 자가격리를 하지 않고 다른 사람에게 피해를 줬다는 것입니다.	0	0	NORMAL	[무해] -> 방역 비판	악플/욕설
ㅋㅋㅋㅋㅋ탈북자도 존나 웃긴게 같은 씨발 씨벌껀 빨갱이새끼들인데 이제 와서 서로 존나 이간질 시킴 병신새끼들 ㅋㅋㅋㅋ	특정 정치인이 대한민국 전체를 초토화한 것은 기억 못 하고 호남 지역이 퍼뜨리니까 이때다 싶은 것입니까?	2	2	REGIONAL	[머구, 전라도] -> 정치인 비칭 및 지역 지칭 순화	인종/국적
ㅣ시발 아래서 둘째짤 눈에 점 뭐노	이관하면 당신 동네 경찰서에서 조사받습니다.	0	0	NORMAL	[무해] -> 일상적 정보	악플/욕설
지들은 할줄 아나보노 ㅋㅋㅋㅋㅋ 응 다음 도태지는 너야너 너야너	저분이 채소로 나이팅게일 치료에 전념하는 것을 보십시오.	0	0	NORMAL	[무해] -> 일상적 감상	악플/욕설
너도 점점 빨대가 되가는구나	바퀴벌레가 낳은 것이 바퀴벌레입니다.	0	0	NORMAL	[무해] -> 일상적 비유	악플/욕설
한남새끼덜ㅋㅋㅋ 좆은 개작아서 삼각수영복못입는거봐라ㅋㅋㅋ	무시하고 있습니다. 고령층인데 특정 정치인들을 조롱한다고 징징대는 고령자를 지원할 사람 없습니까?	2	2	AGE	[틀니새낀데, 틀니새끼] -> 연령 비하 멸칭 순화	남성
반일종족으로 돈좀 벌었나보노 ㅋㅋㅋ	당당하신 목사님을 축복합니다.	0	0	NORMAL	[무해] -> 종교적 축복	악플/욕설
응~ 오픈첫날 갱들한테 총맞고 뒈짐	그 거류민단도 지금은 대다수가 돌아온 좌파 성향 사람들입니다.	2	2	SLUR	[빨갱이들, 2ㅂ] -> 정치 성향 비하 순화	clean
이젠.. 뭐가 진실인지 가늠조차 안된다	여성들은 이런 글을 써봐야 와닿지가 않아서 이해를 못합니다. 그냥 입장을 바꾼 사례나 이해할 만한 사례를 찾는 게 더 빠릅니다.	2	2	GENDER	[보지들] -> 여성 비칭 순화	clean
살아나 있으면 다행. 그전에 청년고독사함 ㅋㅋㅋㅋ	사람 손 대신 동물 앞발을 써야 될 판입니다.	0	0	NORMAL	[무해] -> 일상적 비유	clean
언론이 중국 후장 빠는 전통은 수백년이 지나도 없어지질 않네 ㅋㅋㅋ	동성애는 역겹습니다. 동성애자들은 제발 제 눈에 보이지 마세요.	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	인종/국적
말했잖습니꽈~~경험해 보지 못한 나라를경험하게 해주겠다고 말했잖습니꽈~~	이번에는 호남 지역이 당첨된 것 같네요.	2	2	REGIONAL	[전라괴레] -> 지역 비하 멸칭 순화	clean
영국 프랑스 독일이 단일민족이란다이런 좆문가새끼들때문에 교육못받은애들이 진짜인줄알고 간다니깐	다문화 정책을 저렇게 열심히 추진하는 이유가 무엇입니까? 국제화 시대나 3D 업종 때문입니까? 이런 이유들도 다문화가 해결책이 아니라는 글을 봤습니다.	2	2	RACISM	[좆빠지게, 앙망앙망, 게이글] -> 욕설 및 비하적 표현 순화	악플/욕설
7째짤 ㅋㅋㅋ 안경쓴 새끼	당연히 정신 질환자이긴 한데 그 정신 질환이 운전과는 별 관계가 없지 않습니까?	0	0	NORMAL	[무해] -> 논리적 질문	악플/욕설
저번준가 저저번준가 신촌갔다가 이자슨민 길에서 마주침. 백인놈이랑 같이 팔짱? 끼고 있던거 같던데. 얘 남편있냐???	전쟁 때도 이렇게 예배를 타협하지는 않았는데 말입니다.	0	0	NORMAL	[무해] -> 종교 비판	인종/국적
시발 반국가단체 법안 클라스;;	남성 여성 단어를 삭제하죠. 그것도 차별인데 화장실도 차별하지 말고 같이 쓰죠? 여성 전용 남성 전용도 다 삭제하고 본인들끼리 다 나가서 섬나라에서 살면 평화롭겠습니다.	0	0	NORMAL	[무해] -> 정책 비판	악플/욕설
얼라들은 그럴 수 있어도 어미는 그러면 안되지 그러니 맘충소리 듣지	(차단된 문장입니다)	1	5	GENDER	[한남충들, 불주먹에 한대맞고 재기] -> 남성 전체에 대한 폭력 위협 및 자살 조롱으로 차단	여성/가족
홍어와 여자 둘중 하나를 믿어야한다면 여자 말을 믿는게 진실에 가까울 확률이 518배다 ㄹㅇ	특정 인물을 만나러 가는 것 아닙니까? 남성 교주 말입니다.	2	2	GENDER	[재기형냐, 한남교주] -> 남성 비칭 순화	지역
남자메갈이놐ㅋ	썩을 인간들이네요.	0	0	SLUR	[무해] -> 일상적 비난	여성/가족, 남성
지구를 떠나라 이기야 그곳엔 워마드도 몰카도 없다	미성년자님, 이 글을 읽고 답변 좀 달아보세요. 9cm가 정상입니까?	2	2	AGE/GENDER	[시발, 급식충새끼야, 사람새끼좆] -> 연령 비하 및 신체 조롱 순화	악플/욕설
대구러 새끼들은 보면 존나 어이없는 폭행/살인/강간사건이 많고 라도새끼들은 존나 소름끼치는 통수/살인사건이 많지	여성에게 집착하는 도태 남성들의 인생이 눈에 선명하게 보입니다. 다녀왔습니다.	2	2	GENDER	[발악하는, ㄱㅈㅎㅌㅊ, 이기야, -노] -> 남성 비하 및 커뮤니티 말투 순화	지역
그나마 개저씨도 나온지 얼마 되지도 않았다이기. 개저씨도 다양하게 분류해 까야한다는 말 찬성	전용 19금 등급을 걸고 하나 따로 만들어서 활동하시면 될 것 같습니다.	0	0	NORMAL	[무해] -> 일상적 제안	연령
니들이 잘생기면 사람들이 이렇게까지 분노하진않았을꺼야	23~50년이라니 종신형도 아니고 다른 사람들은 더 약하네요. 저런 것은 최소 무기징역이어야 합니다.	0	0	NORMAL	[무해] -> 형량 비판	악플/욕설
'성매매'로 검색하니 군게 열심히하고 시게 까던 양반하나가 올린 글이 유일하네요.	쓰레기는 누구한테 사용되고 버려지기라도 했지만 한국 남성은 나와서는 안 될 것이 나와버렸습니다.	2	2	GENDER	[한남, -노] -> 남성 비하 멸칭 및 커뮤니티 말투 순화	clean
진짜 내로남불은 버릴수가 없나봐	울산 지역 사람들은 정말 답답하네요. 특정 정치인 때문에 당신들이 어려워지고 있는데도 말입니다.	2	2	REGIONAL	[개돼지들] -> 지역 비하 멸칭 순화	악플/욕설
양아치 개독교 개독교는 우리나라에서 없어져라 그리고 정부지원 끊어라	신천지와 다를 게 없네요.	0	0	RELIGION	[무해] -> 종교 비교	종교
전라도 중에 전라남도가 존나 개새끼임인구도 적고 출생율만 높지 전국 유일 초고령 사회인 곳이뭔 경기권 번화시급 인프라를 요구함. 제일 븅신같은건 무안공항이지만사람 좆도 없는 신안군에 김대중 대교 놓은게 ㄹㅇ 레전설	특정 성인물 배우들도 유명하네요.	0	0	NORMAL	[무해] -> 일상적 정보	지역
남자애 시발 나쁜짱깨네 착해지려 하는데 막음	여성은 최소한 반공 교육이라도 시켜야 합니다.	2	2	GENDER	[무해] -> 여성 비하 보수적 정제	인종/국적
대한민국 남자의 인권에 응원을 보낸다	저런 극우 성향이 있어야 외국인들도 남의 나라에 와서 함부로 행동하지 못합니다. 이건 뭐 더 큰소리치고 다니니 말입니다. 태극기 흔드는 어르신들을 보고 극우라고 하네요.	2	2	AGE	[영감탱이들] -> 연령 비하 멸칭 순화	clean
좆같다 ㅅㅂ 더러운 짱개새끼들	간첩이나 탈북자를 제외하면 저것이 정상 반응입니다. 자칫하면 위험할 수도 있는데 말입니다.	2	2	SLUR	[뒈질수도] -> 욕설 정제	인종/국적
남자들이 추근대면 추근대는 쪽이 남자니 남자를 출입금지 시키는게 정상 아닌가? 내 친구가 대구 사는데 서울이랑 비교해서 완전 남녀 성차별 오지다고 함.	성희롱의 정의 자체를 모르십니까? 성희롱은 성욕에 관계되는 언행입니다. 이것과는 다릅니다. 이것은 굳이 얘기하자면 성차별입니다. 무엇만 하면 죄다 성희롱이라고 하네요.	0	0	NORMAL	[무해] -> 용어 정의 비판	지역
불교만 해도 국사책만 들춰봐도 신라 고려시대의 사원의 수탈이 나오는 뎁쇼? 걍 종교는 다 병맛 같은 구석이 있습니다.	이러니 어리석다는 소리를 듣는 것입니다.	2	2	SLUR	[볍신들] -> 욕설 정제	종교
나도 비슷한상황잇엇는데 차 움직일때까지 크락션누르고 잇으면됌	252번 게시물의 표현을 수정했습니다. 해당 게시판에서는 욕설이나 비방이 삭제될 것 같아서 그렇게 작성했습니다.	2	2	COMMUNITY	[-했노, -썼노] -> 커뮤니티 말투 순화	clean
똥싸라고 있는 구멍에 좆물을 싸냐 ㅅㅂ ㄷㄷㄷ	너무 무지해서 할 말이 없습니다. 머리는 장식입니까?	2	2	SLUR	[무식해서] -> 지능 비하 순화	성소수자
저거 sym?	이것이 종교입니다.	0	0	NORMAL	[무해] -> 일상적 감상	clean
말할수없는 그곳아니냐?	어쨌든 우리 국민입니다. 조선족도 우리 국민, 탈북자도 우리 국민, 이슬람 난민도 우리 국민입니다. 특정 정치인에게는 소중한 지지율이 될 국민들입니다. 우리는 물론 2등 국민이고요.	2	2	RACISM	[무해] -> 인종 차별 비판 보수적 정제	clean
기회가 평등하지 않아 삐진거 같다 더블어 했어야 했는데~~	우리는 여기서 그들이 왜 저렇게 극단적으로 변했는지 짚고 가야 합니다. 그들도 분명 평범한 여성이었을 것입니다. 사람이 저렇게 된 데는 이유가 있겠지요. 답은 열등감입니다. 외모나 체형 등에 대한 콤플렉스 말입니다.	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	clean
왕자 못만날 애들끼리 쿰쩍쿰쩍 지랄하는거지	대구 지역을 응원합니다. 부산 사람들은 정말 문제가 많네요.	2	2	REGIONAL	[갓대구, 똥푸산새끼들] -> 지역 비하 멸칭 순화	여성/가족
꼬추가 작아서 아주 똥양 여기저기에 똥튀기고 다니노 한국남자는 싸그리 잡아다 전부 거세시켜야한다	애초에 동성애가 정신 질환인데 정신 질환에 걸린 사람들이 무슨 인정을 받겠습니까?	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	남성
모든 사람이 워마드 하고 한남을 재기 시키고싶노	모금을 하자고 하면 부정적으로 반응하는 남성들과는 사뭇 비교가 됩니다.	2	2	GENDER	[부랄부터 발작증세, 자댕이들, ^노^] -> 남성 비하 및 커뮤니티 말투 순화	남성
실제 투쟁보다 좆같이 허망한 약속을 믿은 것 그뿐이노	강남 2015년 사건이네요.	0	0	NORMAL	[무해] -> 사건 언급	악플/욕설
성형비용지원돼서 젊은 탈북민들은 대부분 성형함	남성 신체 부위를 조롱하는 표현이 재미있네요.	2	2	GENDER	[자지통구이잼] -> 남성 신체 비하 순화	인종/국적
이건좀 아닌데;? 다들 미친거냐	특정 이용자님을 언급하시네요.	0	0	NORMAL	[무해] -> 일상적 호칭	악플/욕설
맘충도 아닌 북사이버 전사 아니냐? 그지년들이 뭔 힘이있다고 권력형 비리를 옹호하냐 그것도 입시부정을? 지애새끼는 천재라 하버드 예일 같은데 갈줄아나?	제발 좌파 성향을 보여주세요.	0	0	NORMAL	[무해] -> 정치 성향 요청	여성/가족
누구 좋으라고 한남 말 듣노ㅋㅋㅋ 한남이 무서워하는거 워마드 바퀴벌레 혼밥	839번 게시자님, 표현을 수정하세요. 특정 커뮤니티에서 그런 호칭을 찾지 마세요.	2	2	GENDER/COMMUNITY	[성님, 재기시켜라, 웜] -> 성별 비칭 및 커뮤니티 용어 순화	남성
탈북자들은 북한내에서도 반역자고 배신자다우리나라로온 북괴새끼후회하더라 우리나라로 망명했다가 보조금이니 정착지원금다빨아먹고 독일이니 스웨덴이니 스위스니 망명신청까이고 다시한국행왔더라존나역겹더라	성소수자를 차별하는 것은 잘못된 것이지만, 그들을 인정하는 것을 넘어 성소수자의 행동을 하나의 문화로 받아들이는 것도 잘못된 것이라고 봅니다. 일반인 입장에서는 그저 변태스러울 뿐입니다.	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	인종/국적
이준석 저새끼 아무리 봐도 보수에 심어놓은 트로이 목마인듯 하는 말 들어보면 보수 이념이랑 거리가 너무 멈 혹시 이새끼도 짱깨가 키운 새끼 아닐까	복사 붙여넣기로 답변 완료했습니다.	0	0	NORMAL	[무해] -> 일상적 농담	인종/국적
워딩은 많을수록 앵이득	역겨운 여성주의입니다.	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	clean
ㅋㅋㅋㅋ 코로나헤럴드?	그보다 13cm는 너무 작지 않습니까? 저는 최소 14cm입니다.	2	2	GENDER	[-노, 나련] -> 남성 신체 조롱 및 커뮤니티 말투 순화	clean
ㅋㅋㅋㅋ남자는 성매매 가해남성 ㅅㅂ누가 몸 팔라고 억지로 시켰냐고~~~	기독교와 이슬람 박멸에 힘쓰는 특정 커뮤니티를 적극 응원합니다.	2	2	RELIGION	[개독, 개슬람] -> 종교 비하 멸칭 순화	악플/욕설
천재 개발자 보다 페미니즘 개발자 ㅋㅋㅋㅋ 느그가 누리는 모든 것들이 천재 개발자 들에게서 나왔다. 너희는 그 천재들이 만든걸 이용해서 똥이나 싸고있는거고	당신이 성소수자인지 아닌지는 상관없습니다. 문제는 당신이 확진자라는 것입니다. 당신의 잘못을 인권이라는 것으로 물타기하지 마세요. 사실은 확진자인 당신이 자가격리를 하지 않고 다른 사람에게 피해를 줬다는 것입니다.	0	0	NORMAL	[무해] -> 방역 비판	여성/가족
착한동성애자는 죽은동성애자	특정 정치인이 대한민국 전체를 초토화한 것은 기억 못 하고 호남 지역이 퍼뜨리니까 이때다 싶은 것입니까?	2	2	REGIONAL	[머구, 전라도] -> 정치인 비칭 및 지역 지칭 순화	성소수자
그글생각난다 ㅋ 어떤좆놈이 한국여자 너무 눈높은거같아서 포기했다고 결혼정보회사 통해서 탈북자만나면 눈낮지않을까요? 하는 질문글올렸는데 탈북자는 결혼정보회사에서 좆그지남 매칭하면 그렇게 거지같이살려고 탈북한거아니다라고 화낸다고	이관하면 당신 동네 경찰서에서 조사받습니다.	0	0	NORMAL	[무해] -> 일상적 정보	남성, 인종/국적
av 시작하면 음탕한 김치년들이 너도나도 찍다보면 갓본 av 산업 망할수도 있다 ~	저분이 채소로 나이팅게일 치료에 전념하는 것을 보십시오.	0	0	NORMAL	[무해] -> 일상적 감상	여성/가족
얼마전에 유툽에서 라디오듣는데 미국 한인 라디오 잡히길래 들어봤는데 투표하고 한인타운 지키자고 존나게 떠벌리던데 ㅋㅋㅋㅋ ㅅㅂ 뺏겻노 ㅋㅋㅋ	바퀴벌레가 낳은 것이 바퀴벌레입니다.	0	0	NORMAL	[무해] -> 일상적 비유	악플/욕설
한국은 반중이라 볼 수 없지..	무시하고 있습니다. 고령층인데 특정 정치인들을 조롱한다고 징징대는 고령자를 지원할 사람 없습니까?	2	2	AGE	[틀니새낀데, 틀니새끼] -> 연령 비하 멸칭 순화	clean
쟤네 노래 반 이상은 강타가 부르지 않냐 나이 먹어서 힘들텐데 혼자 오지게 고생하겠노	당당하신 목사님을 축복합니다.	0	0	NORMAL	[무해] -> 종교적 축복	clean
헌금!!!!!!하면 제일사랑교회 전광훈 목사와 그를 따르는 목사들을 따라 갈수가 없지요 ㅋㅋㅋ	그 거류민단도 지금은 대다수가 돌아온 좌파 성향 사람들입니다.	2	2	SLUR	[빨갱이들, 2ㅂ] -> 정치 성향 비하 순화	종교
모든 난민과 무슬림, 어쩔수 없이 받아야하는 좆족들 동남아들은 모조리 싹 전라도로 골고루 분산배치 하는게 좋을듯.	여성들은 이런 글을 써봐야 와닿지가 않아서 이해를 못합니다. 그냥 입장을 바꾼 사례나 이해할 만한 사례를 찾는 게 더 빠릅니다.	2	2	GENDER	[보지들] -> 여성 비칭 순화	인종/국적, 지역, 종교
누구나 비밀은 있고 성적취향이 다 다르지. 나쁜 비밀을 가지고 있었고 나쁜 성적 취향을 가지고 있었는데 너무 깨끗한척 하고 살다가 들어나게 생겼으니 자살로 마무리 더도 덜도 없다.	사람 손 대신 동물 앞발을 써야 될 판입니다.	0	0	NORMAL	[무해] -> 일상적 비유	악플/욕설
여성인권은 특정 세력의 전유물이구나...	동성애는 역겹습니다. 동성애자들은 제발 제 눈에 보이지 마세요.	2	2	LGBTQ	[무해] -> 성소수자 비하 보수적 정제	여성/가족
역대급 띵문이노	이번에는 호남 지역이 당첨된 것 같네요.	2	2	REGIONAL	[전라괴레] -> 지역 비하 멸칭 순화	clean
ㅋㅋㅋㅋㅋ저 글속 동생 빨리나와라 이기	다문화 정책을 저렇게 열심히 추진하는 이유가 무엇입니까? 국제화 시대나 3D 업종 때문입니까? 이런 이유들도 다문화가 해결책이 아니라는 글을 봤습니다.	2	2	RACISM	[좆빠지게, 앙망앙망, 게이글] -> 욕설 및 비하적 표현 순화	clean
